"microbe","microbe_peryton_author_svd64_000","microbe_peryton_author_svd64_001","microbe_peryton_author_svd64_002","microbe_peryton_author_svd64_003","microbe_peryton_author_svd64_004","microbe_peryton_author_svd64_005","microbe_peryton_author_svd64_006","microbe_peryton_author_svd64_007","microbe_peryton_author_svd64_008","microbe_peryton_author_svd64_009","microbe_peryton_author_svd64_010","microbe_peryton_author_svd64_011","microbe_peryton_author_svd64_012","microbe_peryton_author_svd64_013","microbe_peryton_author_svd64_014","microbe_peryton_author_svd64_015","microbe_peryton_author_svd64_016","microbe_peryton_author_svd64_017","microbe_peryton_author_svd64_018","microbe_peryton_author_svd64_019","microbe_peryton_author_svd64_020","microbe_peryton_author_svd64_021","microbe_peryton_author_svd64_022","microbe_peryton_author_svd64_023","microbe_peryton_author_svd64_024","microbe_peryton_author_svd64_025","microbe_peryton_author_svd64_026","microbe_peryton_author_svd64_027","microbe_peryton_author_svd64_028","microbe_peryton_author_svd64_029","microbe_peryton_author_svd64_030","microbe_peryton_author_svd64_031","microbe_peryton_author_svd64_032","microbe_peryton_author_svd64_033","microbe_peryton_author_svd64_034","microbe_peryton_author_svd64_035","microbe_peryton_author_svd64_036","microbe_peryton_author_svd64_037","microbe_peryton_author_svd64_038","microbe_peryton_author_svd64_039","microbe_peryton_author_svd64_040","microbe_peryton_author_svd64_041","microbe_peryton_author_svd64_042","microbe_peryton_author_svd64_043","microbe_peryton_author_svd64_044","microbe_peryton_author_svd64_045","microbe_peryton_author_svd64_046","microbe_peryton_author_svd64_047","microbe_peryton_author_svd64_048","microbe_peryton_author_svd64_049","microbe_peryton_author_svd64_050","microbe_peryton_author_svd64_051","microbe_peryton_author_svd64_052","microbe_peryton_author_svd64_053","microbe_peryton_author_svd64_054","microbe_peryton_author_svd64_055","microbe_peryton_author_svd64_056","microbe_peryton_author_svd64_057","microbe_peryton_author_svd64_058","microbe_peryton_author_svd64_059","microbe_peryton_author_svd64_060","microbe_peryton_author_svd64_061","microbe_peryton_author_svd64_062","microbe_peryton_author_svd64_063"
"Hyphomonas","1.8842533","0.23015797","0.5935459","-5.653522","-0.38000298","0.047791","0.42445162","2.03691","-0.49791396","0.00875898","-2.7528698","-0.8126324","-1.929523","-3.581433","-0.3510259","-2.516703","3.4935002","-0.39702475","0.43789822","-0.068712","-0.4723207","-0.1092221","0.10450919","0.31914738","-0.40541142","0.1982427","0.2131344","-0.49278226","-0.20100214","-0.22916837","0.4117626","-0.10227539","0.0635445","-0.09368182","-0.5767268","-0.33698332","0.28406003","-0.4722681","-0.05951339","-0.034551423","0.3365182","1.2246394","0.23532254","-0.34026748","-0.038280837","-0.5148779","-0.37579015","0.3350337","-0.7252725","0.33360547","0.5492664","-0.14965945","1.2750267","-0.5266788","-0.0070971665","0.30552247","0.23257586","-0.12408008","0.043270156","-0.37043446","-0.006058334","0.043058384","-0.22015992","-0.41197366"
"Hypocreaceae","-0.6484863","-0.015478541","-6.9346905e-05","-0.011373643","-0.028520038","0.0002914607","0.007846146","0.07335012","-0.02251712","0.012538642","-0.023003055","0.00921737","-0.040065646","0.033646263","-0.014580617","0.03822976","-0.058655","-0.02382537","0.0053860703","-0.009542235","-0.024634497","0.021115376","0.087519236","-0.024349974","0.050247453","-0.009594442","0.017315688","-0.055664044","0.0015143268","0.010709903","0.022988202","-0.07744179","-0.020486357","-0.0071166256","-0.07060417","0.016036129","-0.0072651017","-0.009461269","-0.0096593695","-0.03594281","0.00031572644","-0.017422734","-0.007806938","-0.01511657","-0.04197113","-0.03468884","-0.035285417","-0.04699964","-0.022773502","-0.012469804","0.03350241","-0.032523967","0.045200285","-0.039603487","-0.03447357","-0.020214014","-0.00820415","0.009259522","-0.020110207","-0.016812304","-0.0002650734","0.0113412645","0.008296061","-0.019175097"
"Hypsizygus","-0.6484863","-0.015478541","-6.9346905e-05","-0.011373643","-0.028520038","0.0002914607","0.007846146","0.07335012","-0.02251712","0.012538642","-0.023003055","0.00921737","-0.040065646","0.033646263","-0.014580617","0.03822976","-0.058655","-0.02382537","0.0053860703","-0.009542235","-0.024634497","0.021115376","0.087519236","-0.024349974","0.050247453","-0.009594442","0.017315688","-0.055664044","0.0015143268","0.010709903","0.022988202","-0.07744179","-0.020486357","-0.0071166256","-0.07060417","0.016036129","-0.0072651017","-0.009461269","-0.0096593695","-0.03594281","0.00031572644","-0.017422734","-0.007806938","-0.01511657","-0.04197113","-0.03468884","-0.035285417","-0.04699964","-0.022773502","-0.012469804","0.03350241","-0.032523967","0.045200285","-0.039603487","-0.03447357","-0.020214014","-0.00820415","0.009259522","-0.020110207","-0.016812304","-0.0002650734","0.0113412645","0.008296061","-0.019175097"
"Iamia","-0.6484863","-0.015478541","-6.9346905e-05","-0.011373643","-0.028520038","0.0002914607","0.007846146","0.07335012","-0.02251712","0.012538642","-0.023003055","0.00921737","-0.040065646","0.033646263","-0.014580617","0.03822976","-0.058655","-0.02382537","0.0053860703","-0.009542235","-0.024634497","0.021115376","0.087519236","-0.024349974","0.050247453","-0.009594442","0.017315688","-0.055664044","0.0015143268","0.010709903","0.022988202","-0.07744179","-0.020486357","-0.0071166256","-0.07060417","0.016036129","-0.0072651017","-0.009461269","-0.0096593695","-0.03594281","0.00031572644","-0.017422734","-0.007806938","-0.01511657","-0.04197113","-0.03468884","-0.035285417","-0.04699964","-0.022773502","-0.012469804","0.03350241","-0.032523967","0.045200285","-0.039603487","-0.03447357","-0.020214014","-0.00820415","0.009259522","-0.020110207","-0.016812304","-0.0002650734","0.0113412645","0.008296061","-0.019175097"
"Idiomarina","1.8842533","0.23015797","0.5935459","-5.653522","-0.38000298","0.047791","0.42445162","2.03691","-0.49791396","0.00875898","-2.7528698","-0.8126324","-1.929523","-3.581433","-0.3510259","-2.516703","3.4935002","-0.39702475","0.43789822","-0.068712","-0.4723207","-0.1092221","0.10450919","0.31914738","-0.40541142","0.1982427","0.2131344","-0.49278226","-0.20100214","-0.22916837","0.4117626","-0.10227539","0.0635445","-0.09368182","-0.5767268","-0.33698332","0.28406003","-0.4722681","-0.05951339","-0.034551423","0.3365182","1.2246394","0.23532254","-0.34026748","-0.038280837","-0.5148779","-0.37579015","0.3350337","-0.7252725","0.33360547","0.5492664","-0.14965945","1.2750267","-0.5266788","-0.0070971665","0.30552247","0.23257586","-0.12408008","0.043270156","-0.37043446","-0.006058334","0.043058384","-0.22015992","-0.41197366"
"Incertae sedis XIV","-0.6484863","-0.015478541","-6.9346905e-05","-0.011373643","-0.028520038","0.0002914607","0.007846146","0.07335012","-0.02251712","0.012538642","-0.023003055","0.00921737","-0.040065646","0.033646263","-0.014580617","0.03822976","-0.058655","-0.02382537","0.0053860703","-0.009542235","-0.024634497","0.021115376","0.087519236","-0.024349974","0.050247453","-0.009594442","0.017315688","-0.055664044","0.0015143268","0.010709903","0.022988202","-0.07744179","-0.020486357","-0.0071166256","-0.07060417","0.016036129","-0.0072651017","-0.009461269","-0.0096593695","-0.03594281","0.00031572644","-0.017422734","-0.007806938","-0.01511657","-0.04197113","-0.03468884","-0.035285417","-0.04699964","-0.022773502","-0.012469804","0.03350241","-0.032523967","0.045200285","-0.039603487","-0.03447357","-0.020214014","-0.00820415","0.009259522","-0.020110207","-0.016812304","-0.0002650734","0.0113412645","0.008296061","-0.019175097"
"Inocybaceae","-0.6484863","-0.015478541","-6.9346905e-05","-0.011373643","-0.028520038","0.0002914607","0.007846146","0.07335012","-0.02251712","0.012538642","-0.023003055","0.00921737","-0.040065646","0.033646263","-0.014580617","0.03822976","-0.058655","-0.02382537","0.0053860703","-0.009542235","-0.024634497","0.021115376","0.087519236","-0.024349974","0.050247453","-0.009594442","0.017315688","-0.055664044","0.0015143268","0.010709903","0.022988202","-0.07744179","-0.020486357","-0.0071166256","-0.07060417","0.016036129","-0.0072651017","-0.009461269","-0.0096593695","-0.03594281","0.00031572644","-0.017422734","-0.007806938","-0.01511657","-0.04197113","-0.03468884","-0.035285417","-0.04699964","-0.022773502","-0.012469804","0.03350241","-0.032523967","0.045200285","-0.039603487","-0.03447357","-0.020214014","-0.00820415","0.009259522","-0.020110207","-0.016812304","-0.0002650734","0.0113412645","0.008296061","-0.019175097"
"Inovirus","-0.6484863","-0.015478541","-6.9346905e-05","-0.011373643","-0.028520038","0.0002914607","0.007846146","0.07335012","-0.02251712","0.012538642","-0.023003055","0.00921737","-0.040065646","0.033646263","-0.014580617","0.03822976","-0.058655","-0.02382537","0.0053860703","-0.009542235","-0.024634497","0.021115376","0.087519236","-0.024349974","0.050247453","-0.009594442","0.017315688","-0.055664044","0.0015143268","0.010709903","0.022988202","-0.07744179","-0.020486357","-0.0071166256","-0.07060417","0.016036129","-0.0072651017","-0.009461269","-0.0096593695","-0.03594281","0.00031572644","-0.017422734","-0.007806938","-0.01511657","-0.04197113","-0.03468884","-0.035285417","-0.04699964","-0.022773502","-0.012469804","0.03350241","-0.032523967","0.045200285","-0.039603487","-0.03447357","-0.020214014","-0.00820415","0.009259522","-0.020110207","-0.016812304","-0.0002650734","0.0113412645","0.008296061","-0.019175097"
"Intestinibacter","-0.12802643","-0.22595184","0.7168885","-0.09379509","1.502994","0.046015825","0.0670786","0.14630233","0.60851717","2.0507646","0.40278357","-0.06483629","-0.8589247","1.8246443","1.8358823","-0.08815823","0.9646792","-1.3687948","-2.318413","2.0749516","1.9423016","0.092013866","-0.4225644","0.5333302","0.3634242","-0.46543032","-0.24194711","0.25370666","-1.0534929","-0.4653544","-0.6753096","0.49478635","2.4258332","-0.2700913","-0.20208068","0.60138416","0.2526787","-0.79568577","-0.72813827","-0.08899108","0.61888516","-0.3483465","1.2172695","-0.7963302","1.2794554","0.8420129","-0.3279197","2.0168676","-0.57494956","2.5545335","-0.9723447","1.7459773","-1.0293307","-0.39015302","0.62849176","1.6107093","-0.448132","0.18761818","0.82352966","-0.07010007","0.23146622","-1.0095637","0.84851265","4.3349295"
"Intestinimonas","-0.21411838","0.97223115","-0.43152153","0.9685177","0.882645","1.3143998","-0.4791436","-0.6221626","-0.25201553","-0.049113017","0.0658791","0.5669257","-0.0067788325","0.7913957","-1.648461","-2.128705","0.29620758","-0.014711224","0.085678406","-0.2189443","-1.2597331","-1.0093298","-0.6112035","0.6283709","-2.3709128","1.8628919","2.46374","-1.75643","-4.364875","-1.0663325","1.4126029","0.13160251","0.2983924","1.3779914","2.7000937","-1.0114664","2.217478","-0.9411136","1.7107736","2.1499856","-1.7235285","0.83457285","3.6258311","0.11034907","2.370611","-1.2207716","0.13820931","-1.3213199","1.6114874","2.3183458","-2.8944027","0.89813966","3.5382905","-4.123137","2.5748158","-3.6745422","1.1807232","-1.9825237","3.2303762","6.070116","-1.6692232","1.1543409","-4.226077","-1.6656758"
"Isoptericola","1.9790595","0.27503943","0.52940917","6.017066","-0.19754253","-0.2603383","0.4217129","1.8917559","0.052739188","0.16591819","-2.055623","-0.6053788","-1.4747266","-2.1458676","-0.43197948","-1.5305357","1.4106326","-0.9034175","0.42786598","0.091800086","-0.30813816","0.08623131","0.24523914","-0.6240938","0.029805891","-0.3140873","-0.7181416","-0.60390276","-0.038151722","-0.14470764","0.4228915","-0.30539626","-0.13880426","0.06336483","-0.33782095","0.53102565","-0.059810154","0.43660933","-0.3394459","-0.27237636","0.5095654","-1.0961943","-0.43644178","-0.013644322","-0.9691977","-0.020196106","-0.92545587","-1.1345745","-0.012874554","-0.7623899","-0.24850793","0.21471818","-0.1950827","0.39272067","-0.1231744","-0.07644742","-0.51121753","0.14808743","0.1346953","0.10008488","-0.18905292","0.2386095","-0.14574139","0.39467895"
"Issatchenkia","-0.6484863","-0.015478541","-6.9346905e-05","-0.011373643","-0.028520038","0.0002914607","0.007846146","0.07335012","-0.02251712","0.012538642","-0.023003055","0.00921737","-0.040065646","0.033646263","-0.014580617","0.03822976","-0.058655","-0.02382537","0.0053860703","-0.009542235","-0.024634497","0.021115376","0.087519236","-0.024349974","0.050247453","-0.009594442","0.017315688","-0.055664044","0.0015143268","0.010709903","0.022988202","-0.07744179","-0.020486357","-0.0071166256","-0.07060417","0.016036129","-0.0072651017","-0.009461269","-0.0096593695","-0.03594281","0.00031572644","-0.017422734","-0.007806938","-0.01511657","-0.04197113","-0.03468884","-0.035285417","-0.04699964","-0.022773502","-0.012469804","0.03350241","-0.032523967","0.045200285","-0.039603487","-0.03447357","-0.020214014","-0.00820415","0.009259522","-0.020110207","-0.016812304","-0.0002650734","0.0113412645","0.008296061","-0.019175097"
"JC polyomavirus","-0.6484863","-0.015478541","-6.9346905e-05","-0.011373643","-0.028520038","0.0002914607","0.007846146","0.07335012","-0.02251712","0.012538642","-0.023003055","0.00921737","-0.040065646","0.033646263","-0.014580617","0.03822976","-0.058655","-0.02382537","0.0053860703","-0.009542235","-0.024634497","0.021115376","0.087519236","-0.024349974","0.050247453","-0.009594442","0.017315688","-0.055664044","0.0015143268","0.010709903","0.022988202","-0.07744179","-0.020486357","-0.0071166256","-0.07060417","0.016036129","-0.0072651017","-0.009461269","-0.0096593695","-0.03594281","0.00031572644","-0.017422734","-0.007806938","-0.01511657","-0.04197113","-0.03468884","-0.035285417","-0.04699964","-0.022773502","-0.012469804","0.03350241","-0.032523967","0.045200285","-0.039603487","-0.03447357","-0.020214014","-0.00820415","0.009259522","-0.020110207","-0.016812304","-0.0002650734","0.0113412645","0.008296061","-0.019175097"
"Janibacter","-0.6484863","-0.015478541","-6.9346905e-05","-0.011373643","-0.028520038","0.0002914607","0.007846146","0.07335012","-0.02251712","0.012538642","-0.023003055","0.00921737","-0.040065646","0.033646263","-0.014580617","0.03822976","-0.058655","-0.02382537","0.0053860703","-0.009542235","-0.024634497","0.021115376","0.087519236","-0.024349974","0.050247453","-0.009594442","0.017315688","-0.055664044","0.0015143268","0.010709903","0.022988202","-0.07744179","-0.020486357","-0.0071166256","-0.07060417","0.016036129","-0.0072651017","-0.009461269","-0.0096593695","-0.03594281","0.00031572644","-0.017422734","-0.007806938","-0.01511657","-0.04197113","-0.03468884","-0.035285417","-0.04699964","-0.022773502","-0.012469804","0.03350241","-0.032523967","0.045200285","-0.039603487","-0.03447357","-0.020214014","-0.00820415","0.009259522","-0.020110207","-0.016812304","-0.0002650734","0.0113412645","0.008296061","-0.019175097"
"Janthinobacterium","0.37356326","2.026764","-0.20806128","-0.13448566","-2.9930398","-0.12154202","-0.42385262","-2.4935067","-0.8123312","-0.3364589","1.7798182","-0.24441083","-1.6400784","0.82989013","0.63085485","-2.3095813","-0.62640136","-0.86892384","-0.5259616","0.046529267","4.6849203","0.0109304115","-3.7134843","-3.3920727","1.2903279","0.13282083","2.408764","-0.4951038","3.6215727","0.82161313","1.52716","-1.8642342","-0.60993737","2.8749266","0.85369205","-0.4816863","0.40302235","-1.7723682","0.74806195","1.270018","2.013436","1.8997214","-0.07048122","2.7307825","1.6777003","3.296956","-2.824832","-2.7272837","1.1323164","0.7002996","-1.7689708","-2.5592806","-1.9943728","2.5252938","1.6036248","5.996463","2.6576788","-0.8915833","0.2506911","0.2682567","-0.41758892","-0.96482825","-0.73397195","-1.3854342"
"Janthinobacterium lividum","-0.6484863","-0.015478541","-6.9346905e-05","-0.011373643","-0.028520038","0.0002914607","0.007846146","0.07335012","-0.02251712","0.012538642","-0.023003055","0.00921737","-0.040065646","0.033646263","-0.014580617","0.03822976","-0.058655","-0.02382537","0.0053860703","-0.009542235","-0.024634497","0.021115376","0.087519236","-0.024349974","0.050247453","-0.009594442","0.017315688","-0.055664044","0.0015143268","0.010709903","0.022988202","-0.07744179","-0.020486357","-0.0071166256","-0.07060417","0.016036129","-0.0072651017","-0.009461269","-0.0096593695","-0.03594281","0.00031572644","-0.017422734","-0.007806938","-0.01511657","-0.04197113","-0.03468884","-0.035285417","-0.04699964","-0.022773502","-0.012469804","0.03350241","-0.032523967","0.045200285","-0.039603487","-0.03447357","-0.020214014","-0.00820415","0.009259522","-0.020110207","-0.016812304","-0.0002650734","0.0113412645","0.008296061","-0.019175097"
"Jatrophihabitans","-0.6484863","-0.015478541","-6.9346905e-05","-0.011373643","-0.028520038","0.0002914607","0.007846146","0.07335012","-0.02251712","0.012538642","-0.023003055","0.00921737","-0.040065646","0.033646263","-0.014580617","0.03822976","-0.058655","-0.02382537","0.0053860703","-0.009542235","-0.024634497","0.021115376","0.087519236","-0.024349974","0.050247453","-0.009594442","0.017315688","-0.055664044","0.0015143268","0.010709903","0.022988202","-0.07744179","-0.020486357","-0.0071166256","-0.07060417","0.016036129","-0.0072651017","-0.009461269","-0.0096593695","-0.03594281","0.00031572644","-0.017422734","-0.007806938","-0.01511657","-0.04197113","-0.03468884","-0.035285417","-0.04699964","-0.022773502","-0.012469804","0.03350241","-0.032523967","0.045200285","-0.039603487","-0.03447357","-0.020214014","-0.00820415","0.009259522","-0.020110207","-0.016812304","-0.0002650734","0.0113412645","0.008296061","-0.019175097"
"Jeotgalicoccus psychrophilus","-0.6484863","-0.015478541","-6.9346905e-05","-0.011373643","-0.028520038","0.0002914607","0.007846146","0.07335012","-0.02251712","0.012538642","-0.023003055","0.00921737","-0.040065646","0.033646263","-0.014580617","0.03822976","-0.058655","-0.02382537","0.0053860703","-0.009542235","-0.024634497","0.021115376","0.087519236","-0.024349974","0.050247453","-0.009594442","0.017315688","-0.055664044","0.0015143268","0.010709903","0.022988202","-0.07744179","-0.020486357","-0.0071166256","-0.07060417","0.016036129","-0.0072651017","-0.009461269","-0.0096593695","-0.03594281","0.00031572644","-0.017422734","-0.007806938","-0.01511657","-0.04197113","-0.03468884","-0.035285417","-0.04699964","-0.022773502","-0.012469804","0.03350241","-0.032523967","0.045200285","-0.039603487","-0.03447357","-0.020214014","-0.00820415","0.009259522","-0.020110207","-0.016812304","-0.0002650734","0.0113412645","0.008296061","-0.019175097"
"Johnsonella","0.86261463","1.4851125","-2.4937878","-0.21519233","3.6802669","-0.026413273","1.0637326","-0.78796273","0.16999678","0.27949232","0.1712787","0.38666928","2.698037","-0.6028412","-1.4251751","-0.8362634","-0.24748398","-0.08862992","-0.2732362","-0.7285709","-0.3713309","0.20584448","0.76108855","-0.6296921","-0.17289436","0.13595697","-0.4968959","0.38655332","-0.9151282","-0.70729333","-0.11256007","1.2241906","-0.75963974","0.57406086","-0.11199178","-0.64779264","-0.070674926","-0.39045355","-3.0553985","2.1589682","1.9586811","-2.3009527","-3.6472704","2.378826","1.7527758","1.673889","1.3015734","0.37039453","-0.8407616","0.25019386","2.5723276","-0.5162857","4.2190967","-0.20582193","0.20474574","1.0778397","0.01288253","-0.13418852","-2.1397157","-0.30409226","-1.025738","0.32084638","-2.3555167","1.1079917"
"Johnsonella ignava","0.8981582","1.4462513","-2.5408075","-0.26688653","3.528911","-0.034573488","0.68510735","-1.667752","4.5313983","-1.1869196","-0.33406842","2.5980315","2.4174435","-1.2175171","-1.4243377","-0.1556086","0.32956767","-0.5630173","-0.33308408","-0.49946266","0.08019497","-0.7244244","1.7334548","-0.6932407","0.45380902","0.08005894","-0.084753305","-0.94241947","0.46720183","-0.38180482","1.4281356","-2.2304575","0.7887955","1.5278186","2.2549262","-1.7504747","-2.3998191","-1.9319254","-2.2868562","2.1884546","-0.32348868","-0.34121946","-1.0999769","-1.9867308","-2.3953795","0.7525652","-0.062253077","3.3775516","-0.611433","-1.0896682","-2.0413916","0.99018043","0.83438927","-1.0371056","-1.2034866","-1.623141","-1.0764961","2.1684537","-0.9348632","2.6861267","-1.2827841","1.3640021","-0.508322","-1.9487991"
"Jonquetella","-0.6484863","-0.015478541","-6.9346905e-05","-0.011373643","-0.028520038","0.0002914607","0.007846146","0.07335012","-0.02251712","0.012538642","-0.023003055","0.00921737","-0.040065646","0.033646263","-0.014580617","0.03822976","-0.058655","-0.02382537","0.0053860703","-0.009542235","-0.024634497","0.021115376","0.087519236","-0.024349974","0.050247453","-0.009594442","0.017315688","-0.055664044","0.0015143268","0.010709903","0.022988202","-0.07744179","-0.020486357","-0.0071166256","-0.07060417","0.016036129","-0.0072651017","-0.009461269","-0.0096593695","-0.03594281","0.00031572644","-0.017422734","-0.007806938","-0.01511657","-0.04197113","-0.03468884","-0.035285417","-0.04699964","-0.022773502","-0.012469804","0.03350241","-0.032523967","0.045200285","-0.039603487","-0.03447357","-0.020214014","-0.00820415","0.009259522","-0.020110207","-0.016812304","-0.0002650734","0.0113412645","0.008296061","-0.019175097"
